event_id,event_type,mode,audience,level,duration_total_min,phase_order,phase_label,phase_format,is_mandatory_phase,phase_duration_min,satisfaction_phase_score,recommendation_target
59,formation,presentiel,etudiants,avance,192,6,cloture,speech,1,29,4.33,keep
60,sensibilisation,hybride,etudiants,intro,131,1,ouverture,speech,1,27,3.99,keep
60,sensibilisation,hybride,etudiants,intro,131,2,stand_info,activite,0,24,3.26,keep
60,sensibilisation,hybride,etudiants,intro,131,3,presentation,speech,1,27,3.46,keep
60,sensibilisation,hybride,etudiants,intro,131,4,temoignage,speech,0,27,4.34,keep
60,sensibilisation,hybride,etudiants,intro,131,5,cloture,speech,1,24,3.79,add_after
61,sensibilisation,presentiel,professionnels,intro,199,1,ouverture,speech,1,36,3.23,keep
61,sensibilisation,presentiel,professionnels,intro,199,2,presentation,speech,1,36,3.65,add_after
61,sensibilisation,presentiel,professionnels,intro,199,3,temoignage,speech,0,36,4.24,add_after
61,sensibilisation,presentiel,professionnels,intro,199,4,pause,pause,1,25,4.84,keep
61,sensibilisation,presentiel,professionnels,intro,199,5,stand_info,activite,0,32,3.18,swap
61,sensibilisation,presentiel,professionnels,intro,199,6,cloture,speech,1,32,3.49,keep
62,depistage,presentiel,professionnels,intermediaire,163,1,ouverture,speech,1,34,4.81,keep
62,depistage,presentiel,professionnels,intermediaire,163,2,flux_depistage,pratique,1,41,4.45,add_after
62,depistage,presentiel,professionnels,intermediaire,163,3,orientation,qna,1,34,4.63,keep
62,depistage,presentiel,professionnels,intermediaire,163,4,pause,pause,1,20,3.29,keep
62,depistage,presentiel,professionnels,intermediaire,163,5,cloture,speech,1,31,3.39,keep
63,formation,presentiel,mixte,intermediaire,298,1,ouverture,speech,1,57,3.88,keep
63,formation,presentiel,mixte,intermediaire,298,2,introduction,speech,1,57,4.26,add_after
63,formation,presentiel,mixte,intermediaire,298,3,module_pratique,pratique,1,68,4.18,keep
63,formation,presentiel,mixte,intermediaire,298,4,etude_de_cas,atelier,0,63,3.15,keep
63,formation,presentiel,mixte,intermediaire,298,5,cloture,speech,1,51,3.08,keep
64,conference,presentiel,mixte,intro,309,1,ouverture,speech,1,52,4.21,keep
64,conference,presentiel,mixte,intro,309,2,pause,pause,1,36,4.92,keep
64,conference,presentiel,mixte,intro,309,3,intervention_invite,speech,0,57,3.9,add_after
64,conference,presentiel,mixte,intro,309,4,panel,panel,0,52,4.67,remove
64,conference,presentiel,mixte,intro,309,5,keynote,speech,1,62,3.17,keep
64,conference,presentiel,mixte,intro,309,6,cloture,speech,1,47,3.08,keep
65,sensibilisation,hybride,mixte,avance,170,1,ouverture,speech,1,30,3.13,keep
65,sensibilisation,hybride,mixte,avance,170,2,pause,pause,1,21,4.36,keep
65,sensibilisation,hybride,mixte,avance,170,3,presentation,speech,1,30,3.57,add_after
65,sensibilisation,hybride,mixte,avance,170,4,temoignage,speech,0,30,4.31,swap
65,sensibilisation,hybride,mixte,avance,170,5,stand_info,activite,0,27,4.75,keep
65,sensibilisation,hybride,mixte,avance,170,6,cloture,speech,1,27,4.17,keep
66,conference,en_ligne,mixte,avance,170,1,ouverture,speech,1,35,4.34,add_after
66,conference,en_ligne,mixte,avance,170,2,keynote,speech,1,42,4.48,keep
66,conference,en_ligne,mixte,avance,170,3,panel,panel,0,35,4.05,keep
66,conference,en_ligne,mixte,avance,170,4,pause,pause,1,24,4.29,keep
66,conference,en_ligne,mixte,avance,170,5,cloture,speech,1,31,3.85,keep
67,conference,en_ligne,etudiants,intro,183,1,ouverture,speech,1,37,4.02,keep
67,conference,en_ligne,etudiants,intro,183,2,pause,pause,1,26,4.48,keep
67,conference,en_ligne,etudiants,intro,183,3,intervention_invite,speech,0,41,4.05,keep
67,conference,en_ligne,etudiants,intro,183,4,keynote,speech,1,44,4.75,keep
67,conference,en_ligne,etudiants,intro,183,5,cloture,speech,1,33,4.19,keep
68,atelier,hybride,mixte,intro,243,1,ouverture,speech,1,41,3.47,keep
68,atelier,hybride,mixte,intro,243,2,icebreaker,activite,0,37,4.93,add_after
68,atelier,hybride,mixte,intro,243,3,pause,pause,1,29,4.81,keep
68,atelier,hybride,mixte,intro,243,4,restitution,speech,1,41,3.39,keep
68,atelier,hybride,mixte,intro,243,5,atelier_principal,pratique,1,54,4.14,keep
68,atelier,hybride,mixte,intro,243,6,cloture,speech,1,37,4.54,add_after
69,depistage,hybride,professionnels,intro,193,1,ouverture,speech,1,33,4.11,keep
69,depistage,hybride,professionnels,intro,193,2,orientation,qna,1,33,4.69,swap
69,depistage,hybride,professionnels,intro,193,3,flux_depistage,pratique,1,40,3.57,add_after
69,depistage,hybride,professionnels,intro,193,4,pause,pause,1,20,3.55,keep
69,depistage,hybride,professionnels,intro,193,5,briefing,speech,1,33,4.81,keep
69,depistage,hybride,professionnels,intro,193,6,cloture,speech,1,30,3.87,remove
70,atelier,en_ligne,professionnels,intro,106,1,ouverture,speech,1,18,3.45,keep
70,atelier,en_ligne,professionnels,intro,106,2,pause,pause,1,12,3.2,keep
70,atelier,en_ligne,professionnels,intro,106,3,icebreaker,activite,0,16,4.43,keep
70,atelier,en_ligne,professionnels,intro,106,4,restitution,speech,1,18,3.29,keep
70,atelier,en_ligne,professionnels,intro,106,5,atelier_principal,pratique,1,23,4.83,keep
70,atelier,en_ligne,professionnels,intro,106,6,cloture,speech,1,16,4.66,add_after
71,sensibilisation,en_ligne,mixte,intro,124,1,ouverture,speech,1,27,4.55,keep
71,sensibilisation,en_ligne,mixte,intro,124,2,presentation,speech,1,27,3.24,keep
71,sensibilisation,en_ligne,mixte,intro,124,3,stand_info,activite,0,24,4.28,keep
71,sensibilisation,en_ligne,mixte,intro,124,4,pause,pause,1,19,3.13,keep
71,sensibilisation,en_ligne,mixte,intro,124,5,cloture,speech,1,24,4.67,keep
72,depistage,presentiel,mixte,avance,229,1,ouverture,speech,1,48,4.14,keep
72,depistage,presentiel,mixte,avance,229,2,orientation,qna,1,48,4.34,keep
72,depistage,presentiel,mixte,avance,229,3,flux_depistage,pratique,1,58,3.72,remove
72,depistage,presentiel,mixte,avance,229,4,pause,pause,1,29,4.09,keep
72,depistage,presentiel,mixte,avance,229,5,cloture,speech,1,43,4.57,keep
73,formation,en_ligne,professionnels,intro,273,1,ouverture,speech,1,52,4.47,keep
73,formation,en_ligne,professionnels,intro,273,2,etude_de_cas,atelier,0,57,4.54,add_after
73,formation,en_ligne,professionnels,intro,273,3,module_pratique,pratique,1,62,3.67,keep
73,formation,en_ligne,professionnels,intro,273,4,introduction,speech,1,52,4.09,add_after
73,formation,en_ligne,professionnels,intro,273,5,cloture,speech,1,47,3.35,add_after
74,sensibilisation,hybride,professionnels,avance,217,1,ouverture,speech,1,45,4.77,keep
74,sensibilisation,hybride,professionnels,avance,217,2,temoignage,speech,0,45,3.62,keep
74,sensibilisation,hybride,professionnels,avance,217,3,stand_info,activite,0,40,4.63,keep
74,sensibilisation,hybride,professionnels,avance,217,4,presentation,speech,1,45,3.07,keep
74,sensibilisation,hybride,professionnels,avance,217,5,cloture,speech,1,40,3.57,swap
75,formation,hybride,professionnels,intermediaire,221,1,ouverture,speech,1,37,4.38,keep
75,formation,hybride,professionnels,intermediaire,221,2,pause,pause,1,26,4.59,keep
75,formation,hybride,professionnels,intermediaire,221,3,introduction,speech,1,37,3.53,keep
75,formation,hybride,professionnels,intermediaire,221,4,module_pratique,pratique,1,44,3.85,keep
75,formation,hybride,professionnels,intermediaire,221,5,etude_de_cas,atelier,0,41,4.99,keep
75,formation,hybride,professionnels,intermediaire,221,6,cloture,speech,1,33,3.59,keep
76,conference,hybride,professionnels,intermediaire,303,1,ouverture,speech,1,63,4.45,swap
76,conference,hybride,professionnels,intermediaire,303,2,keynote,speech,1,75,4.23,keep
76,conference,hybride,professionnels,intermediaire,303,3,pause,pause,1,44,4.28,keep
76,conference,hybride,professionnels,intermediaire,303,4,panel,panel,0,63,4.58,keep
76,conference,hybride,professionnels,intermediaire,303,5,cloture,speech,1,56,4.34,keep
77,depistage,hybride,mixte,intro,134,1,ouverture,speech,1,23,3.72,remove
77,depistage,hybride,mixte,intro,134,2,orientation,qna,1,23,3.06,keep
77,depistage,hybride,mixte,intro,134,3,pause,pause,1,14,3.9,keep
77,depistage,hybride,mixte,intro,134,4,briefing,speech,1,23,3.74,keep
77,depistage,hybride,mixte,intro,134,5,flux_depistage,pratique,1,28,3.15,keep
77,depistage,hybride,mixte,intro,134,6,cloture,speech,1,21,3.73,keep
78,conference,presentiel,etudiants,intro,307,1,ouverture,speech,1,52,3.43,keep
78,conference,presentiel,etudiants,intro,307,2,intervention_invite,speech,0,57,4.39,remove
78,conference,presentiel,etudiants,intro,307,3,pause,pause,1,36,3.4,keep
78,conference,presentiel,etudiants,intro,307,4,panel,panel,0,52,3.27,keep
78,conference,presentiel,etudiants,intro,307,5,keynote,speech,1,62,3.35,keep
78,conference,presentiel,etudiants,intro,307,6,cloture,speech,1,46,4.99,add_after
79,conference,hybride,professionnels,avance,333,1,ouverture,speech,1,56,4.02,keep
79,conference,hybride,professionnels,avance,333,2,intervention_invite,speech,0,62,3.4,keep
79,conference,hybride,professionnels,avance,333,3,keynote,speech,1,67,4.58,keep
79,conference,hybride,professionnels,avance,333,4,pause,pause,1,39,4.11,keep
79,conference,hybride,professionnels,avance,333,5,panel,panel,0,56,3.74,keep
79,conference,hybride,professionnels,avance,333,6,cloture,speech,1,50,4.61,keep
80,depistage,presentiel,etudiants,intermediaire,224,1,ouverture,speech,1,47,3.9,keep
80,depistage,presentiel,etudiants,intermediaire,224,2,pause,pause,1,28,3.69,keep
80,depistage,presentiel,etudiants,intermediaire,224,3,flux_depistage,pratique,1,57,4.76,add_after
80,depistage,presentiel,etudiants,intermediaire,224,4,orientation,qna,1,47,4.28,keep
80,depistage,presentiel,etudiants,intermediaire,224,5,cloture,speech,1,42,4.93,keep
81,formation,presentiel,mixte,intro,257,1,ouverture,speech,1,49,3.5,keep
81,formation,presentiel,mixte,intro,257,2,introduction,speech,1,49,4.1,keep
81,formation,presentiel,mixte,intro,257,3,module_pratique,pratique,1,59,3.61,keep
81,formation,presentiel,mixte,intro,257,4,etude_de_cas,atelier,0,54,4.01,keep
81,formation,presentiel,mixte,intro,257,5,cloture,speech,1,44,4.88,keep
82,depistage,hybride,mixte,intermediaire,147,1,ouverture,speech,1,31,4.53,keep
82,depistage,hybride,mixte,intermediaire,147,2,orientation,qna,1,31,4.28,keep
82,depistage,hybride,mixte,intermediaire,147,3,flux_depistage,pratique,1,37,4.25,keep
82,depistage,hybride,mixte,intermediaire,147,4,pause,pause,1,18,4.91,keep
82,depistage,hybride,mixte,intermediaire,147,5,cloture,speech,1,28,3.97,add_after
83,sensibilisation,en_ligne,professionnels,intro,161,1,ouverture,speech,1,29,4.21,keep
83,sensibilisation,en_ligne,professionnels,intro,161,2,pause,pause,1,20,4.44,keep
83,sensibilisation,en_ligne,professionnels,intro,161,3,presentation,speech,1,29,4.47,swap
83,sensibilisation,en_ligne,professionnels,intro,161,4,temoignage,speech,0,29,4.95,keep
83,sensibilisation,en_ligne,professionnels,intro,161,5,stand_info,activite,0,26,3.74,keep
83,sensibilisation,en_ligne,professionnels,intro,161,6,cloture,speech,1,26,3.64,keep
84,conference,en_ligne,etudiants,intro,203,1,ouverture,speech,1,34,4.87,add_after
84,conference,en_ligne,etudiants,intro,203,2,panel,panel,0,34,3.38,keep
84,conference,en_ligne,etudiants,intro,203,3,pause,pause,1,24,4.99,keep
84,conference,en_ligne,etudiants,intro,203,4,keynote,speech,1,41,3.93,swap
84,conference,en_ligne,etudiants,intro,203,5,intervention_invite,speech,0,37,3.99,keep
84,conference,en_ligne,etudiants,intro,203,6,cloture,speech,1,30,3.79,keep
85,atelier,presentiel,mixte,intermediaire,132,1,ouverture,speech,1,27,3.86,swap
85,atelier,presentiel,mixte,intermediaire,132,2,pause,pause,1,19,4.46,keep
85,atelier,presentiel,mixte,intermediaire,132,3,icebreaker,activite,0,24,4.53,keep
85,atelier,presentiel,mixte,intermediaire,132,4,atelier_principal,pratique,1,35,3.8,keep
85,atelier,presentiel,mixte,intermediaire,132,5,cloture,speech,1,24,3.39,keep
86,formation,en_ligne,mixte,intermediaire,300,1,ouverture,speech,1,50,4.12,keep
86,formation,en_ligne,mixte,intermediaire,300,2,etude_de_cas,atelier,0,55,3.29,keep
86,formation,en_ligne,mixte,intermediaire,300,3,pause,pause,1,35,3.8,keep
86,formation,en_ligne,mixte,intermediaire,300,4,module_pratique,pratique,1,61,3.08,keep
86,formation,en_ligne,mixte,intermediaire,300,5,introduction,speech,1,50,4.43,add_after
86,formation,en_ligne,mixte,intermediaire,300,6,cloture,speech,1,45,4.04,keep
87,depistage,presentiel,professionnels,avance,271,1,ouverture,speech,1,47,3.95,keep
87,depistage,presentiel,professionnels,avance,271,2,briefing,speech,1,47,3.66,keep
87,depistage,presentiel,professionnels,avance,271,3,flux_depistage,pratique,1,57,3.83,keep
87,depistage,presentiel,professionnels,avance,271,4,orientation,qna,1,47,4.8,swap
87,depistage,presentiel,professionnels,avance,271,5,pause,pause,1,28,4.26,keep
87,depistage,presentiel,professionnels,avance,271,6,cloture,speech,1,42,4.19,keep
88,depistage,hybride,etudiants,avance,266,1,ouverture,speech,1,56,4.15,keep
88,depistage,hybride,etudiants,avance,266,2,flux_depistage,pratique,1,67,3.38,keep
88,depistage,hybride,etudiants,avance,266,3,pause,pause,1,33,3.84,keep
88,depistage,hybride,etudiants,avance,266,4,briefing,speech,1,56,3.83,keep
88,depistage,hybride,etudiants,avance,266,5,cloture,speech,1,50,4.0,keep
89,sensibilisation,hybride,mixte,intro,150,1,ouverture,speech,1,27,3.63,keep
89,sensibilisation,hybride,mixte,intro,150,2,presentation,speech,1,27,4.82,keep
89,sensibilisation,hybride,mixte,intro,150,3,temoignage,speech,0,27,3.71,add_after
89,sensibilisation,hybride,mixte,intro,150,4,stand_info,activite,0,24,4.44,keep
89,sensibilisation,hybride,mixte,intro,150,5,pause,pause,1,19,4.39,keep
89,sensibilisation,hybride,mixte,intro,150,6,cloture,speech,1,24,4.22,keep
90,atelier,en_ligne,mixte,intermediaire,156,1,ouverture,speech,1,26,4.12,swap
90,atelier,en_ligne,mixte,intermediaire,156,2,icebreaker,activite,0,24,4.44,keep
90,atelier,en_ligne,mixte,intermediaire,156,3,pause,pause,1,18,4.15,keep
90,atelier,en_ligne,mixte,intermediaire,156,4,atelier_principal,pratique,1,34,4.09,swap
90,atelier,en_ligne,mixte,intermediaire,156,5,restitution,speech,1,26,3.79,keep
90,atelier,en_ligne,mixte,intermediaire,156,6,cloture,speech,1,24,4.55,keep
91,formation,en_ligne,mixte,intro,214,1,ouverture,speech,1,36,3.27,keep
91,formation,en_ligne,mixte,intro,214,2,pause,pause,1,25,4.17,keep
91,formation,en_ligne,mixte,intro,214,3,etude_de_cas,atelier,0,39,3.48,keep
91,formation,en_ligne,mixte,intro,214,4,introduction,speech,1,36,4.06,keep
91,formation,en_ligne,mixte,intro,214,5,module_pratique,pratique,1,43,3.1,keep
91,formation,en_ligne,mixte,intro,214,6,cloture,speech,1,32,4.43,keep
92,atelier,presentiel,mixte,intro,287,1,ouverture,speech,1,49,4.29,swap
92,atelier,presentiel,mixte,intro,287,2,icebreaker,activite,0,44,3.18,keep
92,atelier,presentiel,mixte,intro,287,3,pause,pause,1,34,4.07,keep
92,atelier,presentiel,mixte,intro,287,4,restitution,speech,1,49,4.45,swap
92,atelier,presentiel,mixte,intro,287,5,atelier_principal,pratique,1,64,4.83,keep
92,atelier,presentiel,mixte,intro,287,6,cloture,speech,1,44,4.76,keep
93,formation,en_ligne,professionnels,intro,335,1,ouverture,speech,1,56,4.98,keep
93,formation,en_ligne,professionnels,intro,335,2,etude_de_cas,atelier,0,62,3.99,swap
93,formation,en_ligne,professionnels,intro,335,3,pause,pause,1,39,4.7,keep
93,formation,en_ligne,professionnels,intro,335,4,module_pratique,pratique,1,68,3.94,keep
93,formation,en_ligne,professionnels,intro,335,5,introduction,speech,1,56,3.23,keep
93,formation,en_ligne,professionnels,intro,335,6,cloture,speech,1,51,3.92,keep
94,atelier,presentiel,mixte,intermediaire,195,1,ouverture,speech,1,40,3.8,keep
94,atelier,presentiel,mixte,intermediaire,195,2,icebreaker,activite,0,36,4.96,keep
94,atelier,presentiel,mixte,intermediaire,195,3,pause,pause,1,28,4.87,keep
94,atelier,presentiel,mixte,intermediaire,195,4,atelier_principal,pratique,1,52,3.01,keep
94,atelier,presentiel,mixte,intermediaire,195,5,cloture,speech,1,36,3.89,keep
95,conference,en_ligne,mixte,avance,196,1,ouverture,speech,1,33,3.61,keep
95,conference,en_ligne,mixte,avance,196,2,intervention_invite,speech,0,36,4.01,swap
95,conference,en_ligne,mixte,avance,196,3,pause,pause,1,23,4.41,keep
95,conference,en_ligne,mixte,avance,196,4,keynote,speech,1,39,3.62,keep
95,conference,en_ligne,mixte,avance,196,5,panel,panel,0,33,4.83,keep
95,conference,en_ligne,mixte,avance,196,6,cloture,speech,1,29,3.59,keep
96,atelier,presentiel,professionnels,intro,275,1,ouverture,speech,1,57,4.36,keep
96,atelier,presentiel,professionnels,intro,275,2,atelier_principal,pratique,1,74,4.57,keep
96,atelier,presentiel,professionnels,intro,275,3,icebreaker,activite,0,51,4.06,keep
96,atelier,presentiel,professionnels,intro,275,4,pause,pause,1,40,4.83,keep
96,atelier,presentiel,professionnels,intro,275,5,cloture,speech,1,51,3.22,add_after
97,depistage,presentiel,mixte,avance,233,1,ouverture,speech,1,40,3.18,keep
97,depistage,presentiel,mixte,avance,233,2,flux_depistage,pratique,1,49,4.62,keep
97,depistage,presentiel,mixte,avance,233,3,orientation,qna,1,40,4.03,keep
97,depistage,presentiel,mixte,avance,233,4,pause,pause,1,24,3.12,keep
97,depistage,presentiel,mixte,avance,233,5,briefing,speech,1,40,3.92,add_after
97,depistage,presentiel,mixte,avance,233,6,cloture,speech,1,36,4.45,keep
98,formation,hybride,etudiants,avance,207,1,ouverture,speech,1,42,4.97,keep
98,formation,hybride,etudiants,avance,207,2,module_pratique,pratique,1,50,3.57,keep
98,formation,hybride,etudiants,avance,207,3,etude_de_cas,atelier,0,46,3.36,keep
98,formation,hybride,etudiants,avance,207,4,pause,pause,1,29,3.27,keep
98,formation,hybride,etudiants,avance,207,5,cloture,speech,1,38,4.28,add_after
99,sensibilisation,en_ligne,professionnels,intermediaire,90,1,ouverture,speech,1,20,3.36,keep
99,sensibilisation,en_ligne,professionnels,intermediaire,90,2,presentation,speech,1,20,4.06,add_after
99,sensibilisation,en_ligne,professionnels,intermediaire,90,3,stand_info,activite,0,18,3.45,keep
99,sensibilisation,en_ligne,professionnels,intermediaire,90,4,pause,pause,1,14,3.05,keep
99,sensibilisation,en_ligne,professionnels,intermediaire,90,5,cloture,speech,1,18,3.6,keep
100,depistage,en_ligne,mixte,intermediaire,166,1,ouverture,speech,1,36,3.06,keep
100,depistage,en_ligne,mixte,intermediaire,166,2,pause,pause,1,22,4.23,keep
100,depistage,en_ligne,mixte,intermediaire,166,3,briefing,speech,1,36,4.87,swap
100,depistage,en_ligne,mixte,intermediaire,166,4,orientation,qna,1,36,3.48,keep
100,depistage,en_ligne,mixte,intermediaire,166,5,cloture,speech,1,33,4.19,keep
101,formation,presentiel,mixte,intro,282,1,ouverture,speech,1,57,4.63,add_after
101,formation,presentiel,mixte,intro,282,2,pause,pause,1,40,3.64,keep
101,formation,presentiel,mixte,intro,282,3,module_pratique,pratique,1,69,4.2,keep
101,formation,presentiel,mixte,intro,282,4,etude_de_cas,atelier,0,63,3.64,keep
101,formation,presentiel,mixte,intro,282,5,cloture,speech,1,51,3.29,keep
